R_fm,W_total,W_bulk,W_surface,W_coulomb
2.756913827655311,4771.044917957475,-4902.40622733099,9551.162792007686,122.28835328077881
2.780921843687375,4814.335652271053,-5030.785805620018,9718.235765045996,126.88569284507514
2.804929859719439,4857.000287682028,-5161.359335859671,9886.757351171906,131.60227236979355
2.828937875751503,4899.022984203366,-5294.144101259348,10056.727550385407,136.43953507730623
2.852945891783567,4940.38792639802,-5429.157341892138,10228.146362686502,141.3989056036553
2.8769539078156314,4981.079322848632,-5566.416254715701,10401.013788075194,146.48178948913926
2.9009619238476954,5021.081405630369,-5705.937993607734,10575.329826551482,151.68957268662018
2.9249699398797597,5060.37842978557,-5847.739669417622,10751.094478115365,157.02362108782717
2.9489779559118237,5098.954672795664,-5991.838350039363,10928.30774276684,162.48528006818745
2.972985971943888,5136.794434058254,-6138.251060497103,11106.969620505912,168.07587404944556
2.996993987975952,5173.882034364266,-6286.994783048993,11287.080111332578,173.7967060806803
3.0210020040080163,5210.201815374817,-6438.086457309846,11468.639215246842,179.6490574378215
3.0450100200400803,5245.7381391045,-6591.542980385101,11651.646932248696,185.63418724090604
3.0690180360721446,5280.475387403253,-6747.3812070248705,11836.103262338147,191.7533320899769
3.0930260521042086,5314.397961440683,-6905.617949793622,12022.008205515194,198.00770571910988
3.1170340681362725,5347.490281197231,-7066.269979250766,12209.361761779832,204.39849866816425
3.141042084168337,5379.736784953427,-7229.354024151773,12398.16393113207,210.9268779731293
3.165050100200401,5411.121928785954,-7394.886771659883,12588.4147135719,217.59398687393806
3.189058116232465,5441.63018606664,-7562.8848675728295,12780.114109099324,224.40094454014505
3.213066132264529,5471.246046961471,-7733.364916567586,12973.262117714345,231.3488458147121
3.2370741482965935,5499.9540179388205,-7906.34348245279,13167.858739416959,238.43876097465187
3.2610821643286574,5527.738621277954,-8081.8370884387405,13363.903974207167,245.6717355095271
3.2850901803607218,5554.584394580653,-8259.8622174215,13561.397822084977,253.04878991717607
3.3090981963927857,5580.475890291442,-8440.435312274854,13760.340283050375,260.57091951592156
3.33310621242485,5605.397675217536,-8623.57277616014,13960.73135710337,268.23909427430465
3.357114228456914,5629.33433005708,-8809.290972843746,14162.571044243958,276.0542586568677
3.381122244488978,5652.270448932139,-8997.606227026336,14365.859344472141,284.0173314863328
