alpha_s,B4_MeV,Delta0_MeV,sigma_crit_star,M_max_Msun,reject_reason_code
0.0,180.0,180.0,,1.837728630463893,4
0.0,130.0,184.0,,4.364220009644416,6
0.0,131.0,184.0,,4.277361809442608,6
0.0,132.0,184.0,,4.192336999347815,6
0.0,133.0,184.0,,4.110018101556515,6
0.0,134.0,184.0,,4.029583299613379,6
0.0,135.0,184.0,,3.951463079143544,6
0.0,136.0,184.0,,3.875436328602186,6
0.0,137.0,184.0,,3.801155182853555,6
0.0,138.0,184.0,,3.7290024512230073,6
0.0,139.0,184.0,,3.65860249256462,6
0.0,140.0,184.0,,3.590169173681153,6
0.0,141.0,184.0,,3.523368779045974,6
0.0,142.0,184.0,,3.4582707778590627,6
0.0,143.0,184.0,,3.394826705039803,6
0.0,144.0,184.0,,3.333127806190809,6
0.0,145.0,184.0,243.85285301602823,3.272777900150543,5
0.0,146.0,184.0,242.6426021542064,3.213993933765603,5
0.0,147.0,184.0,241.40198858342973,3.1567085811445357,5
0.0,148.0,184.0,240.13334119114157,3.1008032628002917,5
0.0,149.0,184.0,238.83528647795256,3.0463430234075712,5
0.0,150.0,184.0,237.50711974252093,2.9931445023330623,5
0.0,151.0,184.0,236.14802229496732,2.9412939178709157,5
0.0,152.0,184.0,234.7592760946725,2.890668841878306,5
0.0,153.0,184.0,233.33677647364794,2.841176361004084,5
0.0,154.0,184.0,231.88231716382037,2.7929958014877796,5
0.0,155.0,184.0,230.39456984512245,2.7458767660492334,5
0.0,156.0,184.0,228.8724717051986,2.6999816728982875,5
0.0,157.0,184.0,227.3170952351072,2.655162893055814,5
0.0,158.0,184.0,225.7245770618807,2.611354220521852,5
0.0,159.0,184.0,224.0963983259013,2.568561893422592,5
0.0,160.0,184.0,222.43111032490475,2.5267276576985913,5
0.0,161.0,184.0,220.7274394290284,2.4859335703721466,5
0.0,162.0,184.0,218.98623592521136,2.44601659875035,5
0.0,163.0,184.0,217.2047160376482,2.407045994198711,5
0.0,164.0,184.0,215.3825476373728,2.3689023639887377,5
0.0,165.0,184.0,213.51858777296997,2.3316635165678607,5
0.0,166.0,184.0,211.6132476640219,2.2952570464134094,5
0.0,167.0,184.0,209.66334419182598,2.259689689393397,5
0.0,168.0,184.0,207.66971242347532,2.224853426579107,5
0.0,169.0,184.0,205.62852422307947,2.1908254626399843,5
0.0,170.0,184.0,203.54230032919955,2.15756641072722,5
0.0,171.0,184.0,201.40732163413645,2.1250154646411636,5
0.0,172.0,184.0,199.2228835469836,2.0931636105319154,5
0.0,173.0,184.0,196.9883626628776,2.062007592875929,5
0.0,174.0,184.0,194.70096958371425,2.031515938222328,5
0.0,175.0,184.0,192.36034638387224,2.0016967114528907,5
0.0,176.0,184.0,,1.9724968355149437,4
0.0,177.0,184.0,,1.9439148807569944,4
0.0,178.0,184.0,,1.9159474996921655,4
0.0,179.0,184.0,,1.8885463017769037,4
0.0,180.0,184.0,,1.8617582501273018,4
0.0,130.0,188.0,,4.42381298461526,6
0.0,131.0,188.0,,4.335638388752072,6
0.0,132.0,188.0,,4.249964061693914,6
0.0,133.0,188.0,,4.166722035828045,6
0.0,134.0,188.0,,4.085386505431175,6
0.0,135.0,188.0,,4.006382886459977,6
0.0,136.0,188.0,,3.9293283780943367,6
0.0,137.0,188.0,,3.8543663159591746,6
0.0,138.0,188.0,,3.781320015209164,6
0.0,139.0,188.0,,3.7100033541854516,6
0.0,140.0,188.0,,3.640592244178025,6
0.0,141.0,188.0,,3.5729424494722912,6
0.0,142.0,188.0,,3.5071272000893314,6
0.0,143.0,188.0,,3.4427375056978478,6
0.0,144.0,188.0,,3.380136876918293,6
0.0,145.0,188.0,249.17377377876858,3.3190317367493636,5
0.0,146.0,188.0,247.9753224728024,3.2594853010058045,5
0.0,147.0,188.0,246.7490259334146,3.2013678226601434,5
0.0,148.0,188.0,245.4942837741572,3.1446785636455634,5
0.0,149.0,188.0,244.21030128598193,3.0894593478684365,5
0.0,150.0,188.0,242.8966445967773,3.0355260763568195,5
0.0,151.0,188.0,241.55410291154863,2.9827404997653737,5
0.0,152.0,188.0,240.17993441302536,2.9314134052983616,5
0.0,153.0,188.0,238.77435418301724,2.8812649501669707,5
0.0,154.0,188.0,237.33656929539953,2.832470423444868,5
0.0,155.0,188.0,235.86572580392337,2.784578382397593,5
0.0,156.0,188.0,234.36260179401043,2.737948819666276,5
0.0,157.0,188.0,232.82467287637218,2.6923726412768088,5
0.0,158.0,188.0,231.2518760437228,2.647866479135401,5
0.0,159.0,188.0,229.64331370775938,2.6044062551406966,5
0.0,160.0,188.0,227.99794319247246,2.5619209219100174,5
0.0,161.0,188.0,226.31673262549293,2.5204098523922887,5
0.0,162.0,188.0,224.59670420534232,2.479874630312035,5
0.0,163.0,188.0,222.83779014737814,2.4402192763185506,5
0.0,164.0,188.0,221.03864331517067,2.4015327750538082,5
0.0,165.0,188.0,219.1998291802543,2.363685518901749,5
0.0,166.0,188.0,217.3188299344013,2.326717191828841,5
0.0,167.0,188.0,215.39483803902436,2.290522520598828,5
0.0,168.0,188.0,213.42744621842937,2.2551534065732985,5
0.0,169.0,188.0,211.41601273771465,2.2205488275894765,5
0.0,170.0,188.0,209.3581967837657,2.1867421659926607,5
0.0,171.0,188.0,207.2533730640937,2.1536467246098168,5
0.0,172.0,188.0,205.10114441493204,2.1212420117077615,5
0.0,173.0,188.0,202.89810704785916,2.0895764102745766,5
0.0,174.0,188.0,200.64493329082376,2.0585655714568194,5
0.0,175.0,188.0,198.33922740132357,2.0282281324379996,5
0.0,176.0,188.0,,1.9985374887130676,4
0.0,177.0,188.0,,1.9694797737828844,4
0.0,178.0,188.0,,1.941014289341589,4
0.0,179.0,188.0,,1.913144812356755,4
0.0,180.0,188.0,,1.8858823296260017,4
0.0,130.0,192.0,,4.481584613624766,6
0.0,131.0,192.0,,4.392646667567031,6
0.0,132.0,192.0,,4.30633915687669,6
0.0,133.0,192.0,,4.222285174038796,6
0.0,134.0,192.0,,4.139856098528385,6
0.0,135.0,192.0,,4.060008610543901,6
0.0,136.0,192.0,,3.9821575271417142,6
0.0,137.0,192.0,,3.9065730270821275,6
0.0,138.0,192.0,,3.8324663769406313,6
0.0,139.0,192.0,,3.760333102825536,6
0.0,140.0,192.0,,3.6902866356722535,6
0.0,141.0,192.0,,3.621877336845065,6
0.0,142.0,192.0,,3.5550441885773774,6
0.0,143.0,192.0,,3.489972183869609,6
0.0,144.0,192.0,,3.426550233026567,6
0.0,145.0,192.0,254.55010262810063,3.364674453670823,5
0.0,146.0,192.0,253.36447015034082,3.304450007194906,5
0.0,147.0,192.0,252.15116267898617,3.245420464518778,5
0.0,148.0,192.0,250.90972609149478,3.1880119472974813,5
0.0,149.0,192.0,249.64081193528986,3.1319263743352903,5
0.0,150.0,192.0,248.34207677901043,3.0773611361276223,5
0.0,151.0,192.0,247.01362799636573,3.0239880239695456,5
0.0,152.0,192.0,245.65484693469068,2.971890808299423,5
0.0,153.0,192.0,244.26484763226483,2.921058158174878,5
0.0,154.0,192.0,242.84314414639618,2.871423184695182,5
0.0,155.0,192.0,241.39055621217318,2.822940088342713,5
0.0,156.0,192.0,239.9042226889347,2.7755654612902965,5
0.0,157.0,192.0,238.38432603081844,2.729398582486611,5
0.0,158.0,192.0,236.82986921880678,2.6840950946236313,5
0.0,159.0,192.0,235.2418241721058,2.6400765804003044,5
0.0,160.0,192.0,233.6161095968395,2.596966840895622,5
0.0,161.0,192.0,231.95464300600676,2.554840666863095,5
0.0,162.0,192.0,230.2558186351298,2.5137386565012565,5
0.0,163.0,192.0,228.51837755288284,2.4735019493534858,5
0.0,164.0,192.0,226.74300763486016,2.434235887027485,5
0.0,165.0,192.0,224.92715384217894,2.3957823173475536,5
0.0,166.0,192.0,223.0702511097683,2.3581404815704072,5
0.0,167.0,192.0,221.1716452965517,2.3214268725374776,5
0.0,168.0,192.0,219.23098591747595,2.2855045671204937,5
0.0,169.0,192.0,217.24607292723533,2.25036502173949,5
0.0,170.0,192.0,215.21633554581686,2.215981702844937,5
0.0,171.0,192.0,213.14008605065723,2.182331145000315,5
0.0,172.0,192.0,211.01804837439474,2.149467697885165,5
0.0,173.0,192.0,208.84705907584228,2.117263140018014,5
0.0,174.0,192.0,206.62639326456377,2.0857570533690692,5
0.0,175.0,192.0,204.35562866716398,2.054940280256985,5
0.0,176.0,192.0,202.03185377212043,2.0247560316475908,5
0.0,177.0,192.0,,1.9952155677720806,4
0.0,178.0,192.0,,1.9662699515643849,4
0.0,179.0,192.0,,1.9379460699562632,4
0.0,180.0,192.0,,1.9102131260348918,4
0.0,130.0,196.0,,4.537997077760328,6
0.0,131.0,196.0,,4.448230634382519,6
0.0,132.0,196.0,,4.36117836510939,6
0.0,133.0,196.0,,4.2760772895107575,6
0.0,134.0,196.0,,4.1932412863592186,6
0.0,135.0,196.0,,4.112664251095361,6
0.0,136.0,196.0,,4.0337800951784955,6
0.0,137.0,196.0,,3.957350347583262,6
0.0,138.0,196.0,,3.882603539203075,6
0.0,139.0,196.0,,3.8098512116293883,6
0.0,140.0,196.0,,3.7389560165642632,6
0.0,141.0,196.0,,3.6696007855755717,6
0.0,142.0,196.0,,3.6022276853790314,6
0.0,143.0,196.0,,3.536532709397055,6
0.0,144.0,196.0,,3.4723831157767284,6
0.0,145.0,196.0,259.98099424710927,3.409692557360797,5
0.0,146.0,196.0,258.80761391096047,3.348610124139401,5
0.0,147.0,196.0,257.6080862382878,3.2889384066996916,5
0.0,148.0,196.0,256.3803629868761,3.230897949838905,5
0.0,149.0,196.0,255.12448744766849,3.1741092737759193,5
0.0,150.0,196.0,253.8397122380765,3.1188218596642736,5
0.0,151.0,196.0,252.52589013310356,3.0646893063065854,5
0.0,152.0,196.0,251.1817908538435,3.0119424107474386,5
0.0,153.0,196.0,249.8082358268515,2.9603478418467537,5
0.0,154.0,196.0,248.4029959190188,2.9100438409031364,5
0.0,155.0,196.0,246.96604455705864,2.8609052240463853,5
0.0,156.0,196.0,245.49669514451347,2.81295796362805,5
0.0,157.0,196.0,243.99398561363685,2.7661365473678425,5
0.0,158.0,196.0,242.4591754039861,2.7202874817195095,5
0.0,159.0,196.0,240.88798524522107,2.6756164436064456,5
0.0,160.0,196.0,239.28238521870082,2.631878221633441,5
0.0,161.0,196.0,237.64081929275815,2.5891406557296412,5
0.0,162.0,196.0,235.96216452938043,2.5474173988412305,5
0.0,163.0,196.0,234.24718584541287,2.5065806284018493,5
0.0,164.0,196.0,232.49327927023546,2.4666845695351465,5
0.0,165.0,196.0,230.70023510050873,2.4276711074573254,5
0.0,166.0,196.0,228.86677640441044,2.3895192442565207,5
0.0,167.0,196.0,226.99374959462423,2.3522385092192772,5
0.0,168.0,196.0,225.07738819340858,2.3157292142047137,5
0.0,169.0,196.0,223.11888099996582,2.280044394737226,5
0.0,170.0,196.0,221.11564959258453,2.2451416660034633,5
0.0,171.0,196.0,219.06867370341212,2.211000379262709,5
0.0,172.0,196.0,216.97516192260866,2.1775959754274647,5
0.0,173.0,196.0,214.8344652367399,2.144914243310041,5
0.0,174.0,196.0,212.6462315405675,2.1129225948340284,5
0.0,175.0,196.0,210.40697217858676,2.0816131644506086,5
0.0,176.0,196.0,208.11749026891425,2.050968270999299,5
0.0,177.0,196.0,205.77528843219352,2.0209660447231323,5
0.0,178.0,196.0,,1.9915801439544114,4
0.0,179.0,196.0,,1.9628203271372255,4
0.0,180.0,196.0,,1.9346307019306388,4
0.0,130.0,200.0,,4.592556815587819,6
0.0,131.0,200.0,,4.5022603392949225,6
0.0,132.0,200.0,,4.414333953317273,6
0.0,133.0,200.0,,4.328537430453411,6
0.0,134.0,200.0,,4.245238762116224,6
0.0,135.0,200.0,,4.1635148578724746,6
0.0,136.0,200.0,,4.084299428902478,6
0.0,137.0,200.0,,4.007192560407497,6
0.0,138.0,200.0,,3.9317480497927773,6
0.0,139.0,200.0,,3.858124730873744,6
0.0,140.0,200.0,,3.7864920477489914,6
0.0,141.0,200.0,,3.7167919944751318,6
0.0,142.0,200.0,,3.648613102925729,6
0.0,143.0,200.0,,3.5819550682554424,6
0.0,144.0,200.0,,3.517100722792367,6
0.0,145.0,200.0,265.46519285145763,3.453899738424765,5
0.0,146.0,200.0,264.3052580059544,3.392079713071471,5
0.0,147.0,200.0,263.11779039452665,3.3319167327395127,5
0.0,148.0,200.0,261.90310011585143,3.2730208517442425,5
0.0,149.0,200.0,260.66058319019845,3.2156501145808414,5
0.0,150.0,200.0,259.3895397041242,3.159558694400562,5
0.0,151.0,200.0,258.0895743669234,3.1048620319718707,5
0.0,152.0,200.0,256.7613570404626,3.0514750038329552,5
0.0,153.0,200.0,255.40233191989668,2.99931177704117,5
0.0,154.0,200.0,254.0127023913282,2.9483962900627887,5
0.0,155.0,200.0,252.59169676475236,2.898632597563887,5
0.0,156.0,200.0,251.13857559295553,2.8499841752657136,5
0.0,157.0,200.0,249.6540002690914,2.8025973093441525,5
0.0,158.0,200.0,248.1356321996278,2.7560863043867445,5
0.0,159.0,200.0,246.58340967682557,2.7107760226955935,5
0.0,160.0,200.0,244.9964919441708,2.6664626208451514,5
0.0,161.0,200.0,243.3739403748972,2.6231516227754765,5
0.0,162.0,200.0,241.716545420006,2.580821465549581,5
0.0,163.0,200.0,240.02165489411308,2.5394460661664104,5
0.0,164.0,200.0,238.289168423874,2.4990145107620814,5
0.0,165.0,200.0,236.51788533210487,2.4594514250744233,5
0.0,166.0,200.0,234.70878583480507,2.4207691214106015,5
0.0,167.0,200.0,232.85786267891825,2.3829588858958877,5
0.0,168.0,200.0,230.96650666999966,2.3459481553383,5
0.0,169.0,200.0,229.03282818402792,2.3097499606095093,5
0.0,170.0,200.0,227.05745236059943,2.274356282329466,5
0.0,171.0,200.0,225.03666234873688,2.23967823149753,5
0.0,172.0,200.0,222.9713693979266,2.2057741708539065,5
0.0,173.0,200.0,220.85942223144468,2.172599795125784,5
0.0,174.0,200.0,218.7014021997367,2.140133500807794,5
0.0,175.0,200.0,216.49432993196746,2.108331472164589,5
0.0,176.0,200.0,214.23742462903692,2.0772207632226856,5
0.0,177.0,200.0,211.9303911979572,2.0467853817120703,5
0.0,178.0,200.0,209.57007407447708,2.0169311279026787,5
0.0,179.0,200.0,,1.9877124302303608,4
0.0,180.0,200.0,,1.95907423598192,4
