T_MeV,phase,nBH_over_n0,R_star_fm,W_over_T,log10_tau_s
40.0,unpCFL,10.646822488945041,0.688226912,4.957152,-71.23223899404447
40.0,unpCFL,10.686620341124447,0.678554043,4.818910775,-71.27668805642352
40.0,unpCFL,10.726424510423248,0.669022995,4.684602125,-71.31946431933845
40.0,unpCFL,10.766222362602655,0.659632104,4.55411915,-71.36061378755556
40.0,unpCFL,10.806020214782059,0.650373863,4.427277675,-71.4002086621362
40.0,unpCFL,10.845818066961465,0.641252668,4.304060625,-71.43826501597665
40.0,unpCFL,10.885615919140871,0.632266766,4.1843665,-71.47482692650206
40.0,unpCFL,10.925420088439672,0.623414463,4.068097975,-71.50993726446623
40.0,unpCFL,10.965217940619079,0.614688574,3.955088675,-71.54365868743419
40.0,unpCFL,11.005015792798485,0.606092994,3.8453196249999997,-71.57600913586458
40.0,unpCFL,11.044813644977891,0.597626999,3.7387114500000003,-71.60702319808522
40.0,unpCFL,11.08461781427669,0.589285963,3.635139025,-71.63675424524372
40.0,unpCFL,11.124415666456096,0.581066436,3.534495475,-71.66524118171124
40.0,unpCFL,11.164213518635503,0.572965141,3.43667915,-71.6925278147082
40.0,unpCFL,11.204011370814909,0.564991663,3.341743375,-71.71860883285109
40.0,unpCFL,11.243815540113708,0.557128316,3.2494185250000003,-71.74357559562793
40.0,unpCFL,11.283613392293114,0.549389045,3.159810925,-71.76740680712388
40.0,unpCFL,11.32341124447252,0.541762825,3.072735475,-71.79016717676161
40.0,unpCFL,11.363209096651927,0.534248197,2.9881220500000003,-71.81188698407212
40.0,unpCFL,11.403006948831333,0.526846396,2.9059317499999997,-71.83258974799077
40.0,unpCFL,11.442811118130132,0.519554351,2.8260793,-71.85230771070717
40.0,unpCFL,11.482608970309538,0.512373163,2.748526225,-71.87106320134292
40.0,unpCFL,11.522406822488946,0.505297164,2.6731628499999998,-71.88889645981877
40.0,unpCFL,11.562204674668353,0.498328752,2.599967825,-71.90582408577886
40.0,unpCFL,11.602008843967152,0.491463639,2.528849825,-71.92188047113794
40.0,unpCFL,11.641806696146556,0.48470034,2.4597497125,-71.93708936231452
40.0,unpCFL,11.681604548325963,0.478039835,2.3926340625,-71.95147281819658
40.0,unpCFL,11.72140240050537,0.471476927,2.3274086675,-71.96506342792978
40.0,unpCFL,11.76120656980417,0.465012415,2.264041385,-71.97787894002887
40.0,unpCFL,11.801004421983576,0.458647153,2.2025005575,-71.98993751127793
40.0,unpCFL,11.840802274162982,0.452371758,2.1426577300000003,-72.00127951395454
40.0,unpCFL,11.880600126342388,0.446193708,2.0845475,-72.01190723459882
40.0,unpCFL,11.920404295641188,0.440110367,2.028107895,-72.02184653392085
40.0,unpCFL,11.960202147820594,0.4341148,1.9732397124999999,-72.03112620916339
40.0,unpCFL,12.0,0.42820794,1.9199184800000002,-72.03976326511832
50.0,unpaired,0.1,18.068616,2696.4040000000005,inf
50.0,unpaired,0.13979930511686672,12.9459526,1373.120038,inf
50.0,unpaired,0.17959867340492736,10.6350799,921.479022,inf
50.0,unpaired,0.21939797852179407,9.28002324,698.798748,231.10122314801723
50.0,unpaired,0.25919734680985473,8.37019568,566.775504,173.67586878187035
50.0,unpaired,0.2989966519267214,7.70651227,479.325538,135.61678562384157
50.0,unpaired,0.33879595704358817,7.19473662,416.98706400000003,108.47048807191676
50.0,unpaired,0.3785953253316488,6.78420867,370.18589,88.07781544131078
50.0,unpaired,0.4183946304485155,6.44520592,333.68835400000006,72.16487733327607
50.0,unpaired,0.4581939987365761,6.15903889,304.392688,59.38382919498867
50.0,unpaired,0.49799330385344287,5.91331314,280.343164,48.884686876435026
50.0,unpaired,0.5377926721415035,5.69945657,260.24485400000003,40.104557343888565
50.0,unpaired,0.5775919772583702,5.51129568,243.202306,32.65412960087066
50.0,unpaired,0.6173912823752369,5.34427149,228.57711200000003,26.255795324526183
50.0,unpaired,0.6571907770056854,5.19490177,215.89873200000002,20.704911225097945
50.0,unpaired,0.6969898926089704,5.06047644,204.812678,15.84728011326804
50.0,unpaired,0.7367890082122552,4.93882924,195.045121,11.563776398956165
50.0,unpaired,0.7765887555274795,4.82822747,186.38282660000002,7.7616189933415285
50.0,unpaired,0.8163878711307644,4.72722564,178.65427179999998,4.366175028539453
50.0,unpaired,0.8561869867340492,4.63464101,171.7224052,1.317798194517095
50.0,unpaired,0.8959867340492736,4.54946743,165.47444080000002,-1.4325984795716535
50.0,unpaired,0.9357858496525585,4.47085507,159.817579,-3.925404140449577
50.0,unpaired,0.9755855969677827,4.39807601,154.6745042,-6.1942741485959
50.0,unpaired,1.0153847125710675,4.33050049,149.9801418,-8.267532900465852
50.0,unpaired,1.0551838281743526,4.26759559,145.68034260000002,-10.168755822845634
50.0,unpaired,1.0949835754895767,4.20888035,141.72795480000002,-11.918467029583438
50.0,unpaired,1.1347826910928616,4.15395196,138.0838146,-13.533719190558617
50.0,unpaired,1.1745818066961466,4.10244652,134.7136084,-15.029450928646819
50.0,unpaired,1.214381554011371,4.05404816,131.5880164,-16.418428814626886
50.0,unpaired,1.2541806696146558,4.00847864,128.6816694,-17.7116992950216
50.0,unpaired,1.2939797852179407,3.96548903,125.97235420000001,-18.91893481954819
50.0,unpaired,1.333779532533165,3.9248665,123.4411658,-20.048371408606418
50.0,unpaired,1.3735786481364498,3.88641808,121.071333,-21.107313013477324
50.0,unpaired,1.413377763739735,3.84996775,118.84788619999999,-22.10227960589053
50.0,unpaired,1.453177511054959,3.81536951,116.7582942,-23.038733517131202
50.0,unpaired,1.4929766266582438,3.78248084,114.79080679999998,-23.921791493180862
50.0,unpaired,1.532775742261529,3.75118549,112.93564839999999,-24.755716672914524
50.0,unpaired,1.5725754895767532,3.7213724,111.1837912,-25.544443582372768
50.0,unpaired,1.6123746051800378,3.69294629,109.5274428,-26.291370202624346
50.0,unpaired,1.652173720783323,3.66581471,107.95928099999999,-26.999686990846172
50.0,unpaired,1.6919734680985472,3.63989733,106.4729366,-27.6721720765182
50.0,unpaired,1.7317725837018318,3.6151314,105.0632454,-28.31108144587336
50.0,unpaired,1.771571699305117,3.59144022,103.72446359999999,-28.918915591936717
50.0,unpaired,1.8113714466203412,3.56877335,102.4524778,-29.497473584061993
50.0,unpaired,1.8511705622236259,3.5470721,101.242871,-30.048680191938722
50.0,unpaired,1.890969677826911,3.52628719,100.09187320000001,-30.57418132827866
50.0,unpaired,1.9307694251421352,3.50637159,98.99595479999999,-31.075516141180042
50.0,unpaired,1.9705685407454203,3.48728358,97.9519852,-31.554050559351502
50.0,unpaired,2.010367656348705,3.46898308,96.9570054,-32.01107471287203
50.0,unpaired,2.050167403663929,3.45143425,96.0083708,-32.447743670848524
50.0,unpaired,2.089966519267214,3.43460344,95.103627,-32.86512646904601
50.0,unpaired,2.129765634870499,3.41845317,94.2401836,-33.2643498318308
50.0,unpaired,2.169565382185723,3.40296046,93.4162746,-33.64618685079314
50.0,unpaired,2.209364497789008,3.38809049,92.6295624,-34.01165182072192
50.0,unpaired,2.249163613392293,3.37382029,91.8783852,-34.36146960482665
50.0,unpaired,2.2889633607075175,3.3601195,91.16073060000001,-34.69651360035722
50.0,unpaired,2.328762476310802,3.34696469,90.47499680000001,-35.01747894939925
50.0,unpaired,2.368561591914087,3.33433021,89.8194936,-35.32509864068099
50.0,unpaired,2.4083613392293115,3.32219686,89.1929048,-35.61994493875827
50.0,unpaired,2.448160454832596,3.31054124,88.5937224,-35.90266944270398
50.0,unpaired,2.4879595704358817,3.29933798,88.02036679999999,-36.17395332558387
50.0,unpaired,2.5277593177511055,3.28856564,87.4714854,-36.43438140767886
50.0,unpaired,2.56755843335439,3.27822177,86.9467198,-36.68411243434437
50.0,unpaired,2.6073575489576757,3.26825698,86.4433296,-36.92431779700845
50.0,unpaired,2.6471572962728995,3.25865096,85.9600884,-37.155524475073534
50.0,unpaired,2.686956411876184,3.24944668,85.499002,-37.376885648280116
50.0,unpaired,2.726756159191409,3.24053345,85.054275,-37.59086604586682
50.0,unpaired,2.7665552747946935,3.23195306,84.627881,-37.796630760284806
50.0,unpaired,2.8063543903979786,3.22368645,84.2187102,-37.99465413946615
50.0,unpaired,2.846154137713203,3.21568425,83.82413679999999,-38.1860524901723
50.0,unpaired,2.8859532533164876,3.20795732,83.44458979999999,-38.37064449329875
50.0,unpaired,2.9257523689197726,3.20048709,83.0790228,-38.54887536083746
50.0,unpaired,2.965552116234997,3.19322206,82.7247474,-38.72188472537227
50.0,unpaired,3.0053512318382816,3.1862047,82.3837958,-38.88881171603143
50.0,unpaired,3.0451503474415667,3.17935162,82.05190699999999,-39.05146081714565
50.0,unpaired,3.084950094756791,3.17270494,81.731106,-39.20897374152939
50.0,unpaired,3.124749210360076,3.16624381,81.42027200000001,-39.361824633715834
50.0,unpaired,3.1645483259633607,3.15991465,81.11666559999999,-39.51117103642197
50.0,unpaired,3.204348073278585,3.1537268,80.820688,-39.656842469448414
50.0,unpaired,3.2441471888818696,3.14765802,80.5311756,-39.79932866618997
50.0,unpaired,3.283946304485155,3.14168586,80.246962,-39.93912053413678
50.0,unpaired,3.323746051800379,3.13585062,79.9699926,-40.07539664283789
50.0,unpaired,3.3635451674036636,3.13006464,79.6958778,-40.21000773647679
50.0,unpaired,3.403344283006949,3.12433557,79.42496,-40.34280873820784
50.0,unpaired,3.443144030322173,3.11870449,79.1592268,-40.47295829745365
50.0,unpaired,3.4829431459254576,3.11308174,78.8942228,-40.6023365738312
50.0,unpaired,3.522742261528743,3.1074744,78.6302668,-40.73080650577042
50.0,unpaired,3.562542008843967,3.10192389,78.369371,-40.857519178945026
50.0,unpaired,3.6023411244472525,3.09633832,78.1069962,-40.9843875553751
50.0,unpaired,3.642140240050537,3.09079298,77.8468178,-41.109862139029524
50.0,unpaired,3.681939987365761,3.0851954,77.58428479999999,-41.23586062796994
50.0,unpaired,3.7217391029690465,3.07958739,77.3214354,-41.36152404364233
50.0,unpaired,3.761538218572331,3.07390876,77.055318,-41.48809681827328
50.0,unpaired,3.801337965887555,3.06820592,76.7881936,-41.614625891144506
50.0,unpaired,3.8411370814908405,3.06245195,76.51874579999999,-41.74166736173372
50.0,unpaired,3.880936197094125,3.05662473,76.2458994,-41.86967443813974
50.0,unpaired,3.92073594440935,3.0506926,75.9681228,-41.999296773730244
50.0,unpaired,3.9605350600126346,3.04467495,75.6863704,-42.130130820210006
50.0,unpaired,4.00033417561592,3.0385813,75.4011142,-42.2619814460784
50.0,unpaired,4.040133922931144,3.03238736,75.11119219999999,-42.39534132643328
50.0,unpaired,4.079933038534429,3.026074,74.8157024,-42.53059154530053
50.0,unpaired,4.119732154137713,3.01965315,74.51524260000001,-42.66748506654953
50.0,unpaired,4.1595319014529375,3.01306685,74.2070554,-42.80718611127021
50.0,unpaired,4.199331017056222,3.00637288,73.89395,-42.94851473088259
50.0,unpaired,4.239130132659508,2.99954097,73.57450899999999,-43.092075108622936
50.0,unpaired,4.278929879974732,2.99256355,73.2484082,-43.23800588488356
50.0,unpaired,4.318728995578017,2.98541999,72.91470580000001,-43.38670754023191
50.0,unpaired,4.358528742893241,2.97812179,72.57400200000001,-43.53793604308712
50.0,unpaired,4.3983278584965255,2.97066352,72.2260898,-43.69178165744823
50.0,unpaired,4.43812697409981,2.96302552,71.8700904,-43.84861981507668
50.0,unpaired,4.477926721415035,2.95523024,71.50712779999999,-44.007984664686674
50.0,unpaired,4.51772583701832,2.94722743,71.1348912,-44.17085323981386
50.0,unpaired,4.557524952621605,2.9390409,70.7545786,-44.33672940979778
50.0,unpaired,4.597324699936829,2.93069421,70.3673658,-44.50512604483678
50.0,unpaired,4.6371238155401135,2.92213801,69.9710092,-44.67699396794938
50.0,unpaired,4.676922931143398,2.91340215,69.5669892,-44.851715894231276
50.0,unpaired,4.716722678458623,2.90444205,69.1533066,-45.030139619515325
50.0,unpaired,4.756521794061908,2.89527889,68.73104140000001,-45.21182015274341
50.0,unpaired,4.796320909665193,2.88590599,68.2999762,-45.39685596745094
50.0,unpaired,4.836120656980417,2.87635964,67.8618854,-45.58450817683585
50.0,unpaired,4.875919772583702,2.86658708,67.4144228,-45.7757720010737
50.0,unpaired,4.915718888186986,2.85658721,66.9576472,-45.97062883327317
50.0,unpaired,4.955518635502211,2.84635427,66.49140680000001,-46.169150599402094
50.0,unpaired,4.995317751105496,2.83591725,66.01714299999999,-46.37073996055738
50.0,unpaired,5.035116866708781,2.82527063,65.53470999999999,-46.57546772559511
50.0,unpaired,5.074916614024005,2.81441841,65.0444012,-46.78321451257374
50.0,unpaired,5.11471572962729,2.80331109,64.5440972,-46.99488171365049
50.0,unpaired,5.154514845230575,2.79201922,64.0371072,-47.20908735597451
50.0,unpaired,5.194314592545799,2.78047667,63.5205768,-47.42703390722598
50.0,unpaired,5.234113708149084,2.76870513,62.9956162,-47.64826773887403
50.0,unpaired,5.273912823752369,2.75671363,62.462760200000005,-47.87256781840708
50.0,unpaired,5.313712571067593,2.74449147,61.9216674,-48.100088673340494
50.0,unpaired,5.353511686670878,2.73204739,61.372862,-48.330610552749995
50.0,unpaired,5.393310802274163,2.71937188,60.8160654,-48.56426519256695
50.0,unpaired,5.433110549589387,2.70650764,60.253287799999995,-48.800209263599854
50.0,unpaired,5.472909665192672,2.69337413,59.681149,-49.03987415259793
50.0,unpaired,5.512708780795958,2.68005238,59.103328600000005,-49.28171561071375
50.0,unpaired,5.552508528111181,2.66650366,58.5182852,-49.52639170135698
50.0,unpaired,5.592307643714466,2.65273068,57.9262868,-49.773790870108385
50.0,unpaired,5.632106759317751,2.63872863,57.3272782,-50.02394773718453
50.0,unpaired,5.6719065066329755,2.62450489,56.7217328,-50.27666733035447
50.0,unpaired,5.711705622236261,2.61009266,56.111207400000005,-50.53129909694775
50.0,unpaired,5.751504737839546,2.59546506,55.4947068,-50.78826654530596
50.0,unpaired,5.791304485154769,2.58061543,54.8721076,-51.047628783763514
50.0,unpaired,5.831103600758055,2.56558842,54.2454282,-51.3085416816825
50.0,unpaired,5.870902716361339,2.55031464,53.6119314,-51.57215281547475
50.0,unpaired,5.9107024636765635,2.53486473,52.974703399999996,-51.83718076964858
50.0,unpaired,5.950501579279849,2.51924305,52.3340572,-52.1034898362712
50.0,unpaired,5.990300694883134,2.50338558,51.6875244,-52.37212325687894
50.0,unpaired,6.030100442198358,2.48736284,51.038134,-52.64181242906169
50.0,unpaired,6.069899557801643,2.47117656,50.386085599999994,-52.91247336494772
50.0,unpaired,6.109699305116867,2.45476689,49.729123200000004,-53.18506100856609
50.0,unpaired,6.149498420720152,2.438202,49.070125399999995,-53.45836369500479
50.0,unpaired,6.189297536323437,2.4214894,48.409513800000006,-53.73221497162033
50.0,unpaired,6.22909728363866,2.40459728,47.7461676,-54.007076786343795
50.0,unpaired,6.268896399241946,2.3875285,47.080344999999994,-54.28285160554752
50.0,unpaired,6.308695514845231,2.37029297,46.412575399999994,-54.55931119256004
50.0,unpaired,6.348496525584333,2.35292832,45.7444408,-54.83579782294288
50.0,unpaired,6.3882943777637395,2.33543684,45.076138,-55.11222961140407
50.0,unpaired,6.428092229943147,2.31778932,44.4066752,-55.38902266019156
50.0,unpaired,6.467890082122553,2.29999558,43.7365546,-55.665965219331866
50.0,unpaired,6.507694251421352,2.28209211,43.067261200000004,-55.94244064601451
50.0,unpaired,6.547492103600758,2.26405042,42.3978402,-56.2188433254969
50.0,unpaired,6.587289955780164,2.24591083,41.7298926,-56.49450454486514
50.0,unpaired,6.62708780795957,2.22764432,41.062451,-56.76983050670619
50.0,unpaired,6.666891977258371,2.20929376,40.397177,-57.04412632824669
50.0,unpaired,6.706689829437776,2.19082591,39.732957999999996,-57.31785560350975
50.0,unpaired,6.746487681617182,2.17225349,39.070352400000004,-57.59078056246575
50.0,unpaired,6.786285533796589,2.15364221,38.411771800000004,-57.86190023582852
50.0,unpaired,6.826089703095389,2.13490473,37.754203600000004,-58.132467429415755
50.0,unpaired,6.865887555274795,2.11613994,37.1011906,-58.401003043492885
50.0,unpaired,6.905685407454201,2.09729248,36.450859799999996,-58.66828875963153
50.0,unpaired,6.9454832596336065,2.07837102,35.8035858,-58.93416640364809
50.0,unpaired,6.985287428932407,2.05941203,35.1606696,-59.19809120087728
